Customer Login,Kundenlogin,module,Magento_Theme
Customer My Account (All Pages),Kunde Mein Konto (Alle Seiten),module,Magento_Theme
Customer Name,Kundenname,module,Magento_Theme
Customer Name: %1,Kundenname: %1,module,Magento_Theme
Customer Notification,Kundenbenachrichtigung,module,Magento_Customer
Customer notified,Kunde benachrichtigt,module,Magento_Theme
Customer Order Status Notification,Kundenbestellung-Statusbenachrichtigung,module,Magento_Theme
Customer Packaging,Customer Packaging,module,Magento_Theme
Customer Registration,Kundenregistrierung,module,Magento_Theme
Customer Reviews,Kundenbewertungen,module,Magento_Theme
Customer Reviews Report,Kundenrezensionen-Bericht,module,Magento_Theme
Customer Segment,Kundensegment,module,Magento_Theme
Customer Segment Report,Kundensegmentbericht,module,Magento_Theme
Customer Segment Report '%1',"Kundensegmentbericht ""%1""",module,Magento_Theme
Customer Segments,Kundensegmente,module,Magento_Theme
Customer Segments Report,Kundensegmentebericht,module,Magento_Theme
Customer Service,Kundenservice,module,Magento_Theme
Customer services,Customer services,module,Magento_Theme
Customer Shopping Carts,Kundenwarenkörbe,module,Magento_Theme
Customer Since,Kunde seit,module,Magento_Theme
Customer Store Credit Amount %1 %2:,Kunden-Shopguthaben %1 %2:,module,Magento_Theme
Customer Supplied Package,Customer Supplied Package,module,Magento_Theme
Customer Support,Kundensupport,module,Magento_Theme
Customer Tax Class,Kundensteuerklasse,module,Magento_Theme
Customer Tax Classes,Kundensteuerklassen,module,Magento_Theme
Customer View,Kundenansicht,module,Magento_Theme
"Customer will stay on the current page if ""No"" is selected.","Kunde bleibt auf der aktuellen Seite wenn ""Nein"" ausgewählt ist",module,Magento_Theme
Customer Wish List Report,Kundenwunschzettelbericht,module,Magento_Theme
Customer:,Kunde:,module,Magento_Theme
Customer's Activities,Kundenaktivitäten,module,Magento_Theme
Customer's Wish List Report,Kundenwunschzettelbericht,module,Magento_Theme
Customers,Kunden,module,Magento_Theme
Customers and Addresses (single file),Kunden und Adressen (einzelne Datei),module,Magento_Theme
Customers by number of orders,"Kunden, nach der Anzahl der Bestellungen",module,Magento_Theme
Customers by Number of Orders,Kunden nach Anzahl der Bestellungen,module,Magento_Theme
Customers by Orders Total,"Kunden, nach Gesamtbestellungen",module,Magento_Theme
Customers Main File,Kunden Hauptdatei,module,Magento_Theme
Customers May See Reward Points History,Kunden können Belohnungspunktehistorie sehen,module,Magento_Theme
Customers Now Online,Derzeitige Kunden online,module,Magento_Theme
Customers Report,Kundenbericht,module,Magento_Theme
Customers Reviews,Kundenbewertungen,module,Magento_Theme
Customers Section,Abschnitt Kunden,module,Magento_Customer
Customers that have Wish List: %1,"Kunden, die einen Wunschzettel haben: %1",module,Magento_Theme
Customers that have Wish List: %1%,"Kunden, die einen Wunschzettel haben: %1",module,Magento_Theme
Customizable Options,Individualisierungsoptionen,module,Magento_Theme
Customize %1,Anpassen %1,module,Magento_Theme
Customize and Add to Cart,Anpassen und in den Warenkorb,module,Magento_Theme
Customize and Add to Gift Registry,Anpassen und zur Geschenkeliste hinzufügen,module,Magento_Theme
Customs Value,Zollwerte,module,Magento_Theme
CVN result code,CVN-Ergebniscode,module,Magento_Theme
CVV,Kartenprüfwert (CVV),module,Magento_Theme
CVV and AVS Settings,CVV- und AVS-Einstellungen,module,Magento_Theme
CVV Entry is Editable,CVV-Eintrag ist editierbar,module,Magento_Theme
CVV result,CVV-Ergebnis,module,Magento_Theme
CVV Verification,CVV-Verifizierung,module,Magento_Theme
CVV2 Check Result by PayPal,CVV2-Prüfergebnis von PayPal,module,Magento_Theme
Cybersource,Cybersource,module,Magento_Theme
Cycle found. Filter %1 already used in request hierarchy,Zyklus gefunden. Filter %1 bereits in Anfragen-Hierarchie verwendet.,module,Magento_Theme
Cycle found. Query %1 already used in request hierarchy,Zyklus gefunden. Anfrage %1 bereits in Anfragen-Hierarchie verwendet.,module,Magento_Theme
Daily,Täglich,module,Magento_Theme
Dash Every X Characters,Bindestrich alle X Zeichen,module,Magento_Theme
Dashboard,Dashboard,module,Magento_Theme
Data Collector,Datenkollektor,module,Magento_Theme
Data from app/etc/env.php,Daten von app/etc/env.php,module,Magento_Theme
Data integrity: No header row found for attribute,Datenintegrität: Keine Kopfzeile für das Attribut gefunden,module,Magento_Theme
Data key is missing: %1,Der Datenschlüssel: %1 fehlt,module,Magento_GoogleOptimizer
Data saving problem,Datenspeicherungsproblem,module,Magento_Theme
Data Transfer,Datentransfer,module,Magento_Theme
Data Type for Saving in Database,Datentyp zum Speichern in der Datenbank,module,Magento_Theme
Data validation failed. Please fix the following errors and upload the file again.,Datenüberprüfung fehlgeschlagen. Bitte korrigieredie Fehler und lade die Datei ..,module,Magento_ImportExport
Data validation is failed. Please fix errors and re-upload the file.,Datenüberprüfung fehlgeschlagen. Bitte korrigiere die Fehler und lade die Datei neu.,module,Magento_Theme
Data validation is failed. Please fix errors and re-upload the file..,Datenüberprüfung fehlgeschlagen. Bitte korrigiere die Fehler und lade die Datei ..,module,Magento_Theme
Data was imported by %1,Daten wurden von %1 importiert,module,Magento_Theme
Database,Datenbank,module,Magento_Theme
"database ""%1""","Datenbank ""%1""",module,Magento_Theme
Database and Media,Datenbank und Medien,module,Magento_Theme
Database and Media Backup,Datenbank- und Medien-Backup,module,Magento_Theme
Database Backup,Datenbank-Backup,module,Magento_Theme
Database DDL operations,Datenbank DDL-Operationen,module,Magento_Theme
Date,Datum,module,Magento_Theme
Date & Time Custom Options,Benutzerdefinierte Optionen für Datum & Zeit,module,Magento_Theme
Date & Time:,Datum und Zeit,module,Magento_Theme
Date Added,Datum hinzugefügt,module,Magento_Theme
Date Fields Order,Datumsfelderreihenfolge,module,Magento_Theme
Date Format,Datenformat,module,Magento_Theme
Date From,Datum von,module,Magento_Theme
Date Generated,Datum generiert,module,Magento_Theme
Date of Birth,Geburtsdatum,module,Magento_Theme
Date Of Birth,Geburtsdatum,module,Magento_Theme
Date Range,Datumsbereich,module,Magento_Theme
Date Range %1 within %2,Datumsbereich %1 innerhalb %2,module,Magento_Theme
Date Ranges,Datumsbereiche,module,Magento_Theme
Date Requested,Datum angefragt,module,Magento_Theme
Date selector,Datumsselektor,module,Magento_Theme
Date To,Datum bis,module,Magento_Theme
Date Used,Datum verwendet,module,Magento_Theme
Datetime,DateTime (Tag und Uhrzeit),module,Magento_Theme
Day,Tag,module,Magento_Theme
Days,Tage,module,Magento_Theme
Days in Wish List,Tage in Wunschliste,module,Magento_Theme
DB Dump,DB Dump,module,Magento_Theme
DB exception,DB Ausnahme,module,Magento_Checkout
db object does not implement \Magento\Framework\DB\Adapter\AdapterInterface,Datenbank-Objekt implentiert nicht \Magento\Framework\DB\Adapter\AdapterInterface,module,Magento_Theme
db object is not set in config,Datenbank-Objekt ist in der Konfiguration nicht gesetzt,module,Magento_Theme
DB storage table does not exist,Datenbank-Speichertabelle existiert nicht,module,Magento_Theme
dbModel read resource does not implement \Magento\Framework\DB\Adapter\AdapterInterface,dbModel read-Ressource implementiert nicht \Magento\Framework\DB\Adapter\AdapterInterface,module,Magento_Theme
Debit,Lastschrift,module,Magento_Theme
Debit Card Cash Back,Kreditkartenrückzahlung,module,Magento_Theme
Debit Card Transaction,Kreditkartentransaktion,module,Magento_Theme
Debit or Credit,Lastschrift oder Kredit,module,Magento_Theme
Debug,Debuggen,module,Magento_Theme
Debug Mode,Debug-Modus,module,Magento_Theme
Decimal,Dezimalzahl,module,Magento_Theme
Decimal Number,Dezimalzahl,module,Magento_Theme
Decimal qty increments is not allowed.,Dezimale Mengenerhöhungen sind nicht erlaubt.,module,Magento_Theme
Decision,Entscheidung,module,Magento_Theme
Declare attribute value saving scope,Bereich für Attributwertspeicherung festlegen,module,Magento_Theme
Declare attribute value saving scope.,Bereich für Attributwertspeicherung festlegen.,module,Magento_Catalog
Decoding Error: %1,Decodierungsfehler: %1,module,Magento_Theme
Decoding error: %1%2%3%4,Decodierungsfehler: %1%2%3%4,module,Magento_Theme
Decoding error.,Decodierungsfehler,module,Magento_Theme
Decrease Stock When Order is Placed,Bestand verringern bei Auftragserteilung,module,Magento_Theme
Deduct Reward Points from Refund Amount Automatically,Belohnungspunkte automatisch vom Rückerstattungsbetrag abziehen,module,Magento_Theme
Default,Standard,module,Magento_Theme
"Default ""What's This"" Text Message","Standard ""Was ist das""-Textnachricht",module,Magento_Theme
Default Address,Standardadresse,module,Magento_Theme
Default Addresses,Standardadressen,module,Magento_Theme
Default attribute set can not be deleted,Standard-Attributset kann nicht gelöscht werden,module,Magento_Theme
Default Billing,Standardrechnung,module,Magento_Theme
Default Billing Address,Standardrechnungsadresse,module,Magento_Theme
Default Category,Standardkategorie,module,Magento_Theme
Default Config,Standardkonfiguration,module,Magento_Theme
Default Content,Standardinhalt,module,Magento_Theme
Default Cookie Settings,Standard-Cookie-Einstellungen,module,Magento_Theme
Default Country,Standardland,module,Magento_Theme
Default Customer Group from System Configuration,Standardkundengruppe der Systemkonfiguration,module,Magento_Theme
Default Description,Standardbeschreibung,module,Magento_Theme
Default Display Currency,Standard-Anzeigewährung,module,Magento_Theme
"Default display currency ""%1"" is not available in allowed currencies.","Standardanzeigewährung ""%1"" ist nicht in den installierten Währungen verfügbar.",module,Magento_Theme
Default EAV Form,Standard-EAV-Formular,module,Magento_Theme
Default Email Domain,Standard-E-Mail-Domain,module,Magento_Theme
Default from System Configuration,Standard der Systemkonfiguration,module,Magento_Theme
Default Group,Standardgruppe,module,Magento_Theme
Default Keywords,Standard-Schlüsselworte,module,Magento_Theme
Default label,Standard Label,module,Magento_Theme
Default Label,Standard-Label,module,Magento_Theme
Default Layout for Hierarchy Menu,Standardlayout für das Hierachiemenü,module,Magento_Theme
Default Link Title,Standard-Linktitel,module,Magento_Theme
Default Maximum Number of Downloads,Standard-Maximalanzahl an Downloads,module,Magento_Theme
Default No-route URL,Standard-No-Route-URL,module,Magento_Theme
Default option value is not defined,Standardoptionswert ist nicht definiert,module,Magento_Theme
Default Pages,Standard-Seiten,module,Magento_Theme
Default Popup Text Message,Standard Popup-Textnachricht,module,Magento_Theme
Default Post Code,Standard-PLZ,module,Magento_Theme
Default Price,Standardpreis,module,Magento_Theme
Default Price for Printed Card,Standardpreis für gedruckte Karte,module,Magento_Theme
Default Price Navigation Step,Standard-Preisnavigationsschritt,module,Magento_Theme
Default Product Listing Sort By,Produkte standardmäßig sortiert nach,module,Magento_Theme
Default Product Listing Sort by does not exist in Available Product Listing Sort By.,Standard-Produktlistingsortierung existiert nicht in Produktlistingsortierung verfügbarer Produkte.,module,Magento_Theme
Default Product Price,Standardproduktpreis,module,Magento_Theme
Default Product Sorting,Standard Produktsortierung,module,Magento_Catalog
Default Qty,Standardmenge,module,Magento_Theme
Default Quantity,Standardmenge,module,Magento_Theme
Default Recently Compared Products Count,Standardanzahl kürzlich verglichener Produkte,module,Magento_Theme
Default Recently Viewed Products Count,Standardanzahl kürzlich angesehener Produkte,module,Magento_Theme
Default Response Charset,Standardantwort-Zeichensatz,module,Magento_Theme
Default Robots,Standard-Roboter,module,Magento_Theme
Default Rule Label for All Store Views,Standardregel-Label für alle Store Views,module,Magento_Theme
Default Sample Title,Standard-Beispieltitel,module,Magento_Theme
Default scope,Standardbereich,module,Magento_Theme
Default Shipping,Standardversand,module,Magento_Theme
Default Shipping Address,Standardversandadresse,module,Magento_Theme
Default State,Standardland,module,Magento_Theme
Default Status,Standardstatus,module,Magento_Theme
Default Store,Standard-Shop,module,Magento_Theme
Default store is inactive,Standard-Store ist inaktiv,module,Magento_Theme
Default store is not found,Standardshop nicht gefunden,module,Magento_Theme
Default Store View,Standard Store View,module,Magento_Theme
Default Tax Class for Customer,Kundensteuerklassen,module,Magento_Theme
Default Tax Class for Product,Artikelsteuerklassen,module,Magento_Theme
Default Tax Destination Calculation,Standardziel für Steuerberechnung,module,Magento_Theme
Default Template,Standardvorlage,module,Magento_Theme
Default Theme,Standard-Theme,module,Magento_Theme
Default Title,Standardtitel,module,Magento_Theme
Default Titles and Description,Standardtitel und -beschreibung,module,Magento_Theme
Default Value,Standardwert,module,Magento_Theme
Default Value for Disable Automatic Group Changes Based on VAT ID,Standardwert für das Deaktivieren der automatischen Gruppen-Änderungen auf Grundlage der MwSt.-ID,module,Magento_Theme
Default Values,Standardwerte,module,Magento_Theme
Default View,Standardansicht,module,Magento_Theme
Default Web URL,Standard-Web-URL,module,Magento_Theme
Default website is not defined,Standard-Webseite ist nicht definiert,module,Magento_Theme
Default Welcome Email,Standard-Willkommens-E-Mail,module,Magento_Theme
Default Welcome Email Without Password,Standard-Willkommens-E-Mail ohne Passwort,module,Magento_Theme
Default welcome msg!,Standard-Willkommensnachricht!,module,Magento_Theme
Defines the default product price,Definiert den Standardproduktpreis,module,Magento_Theme
Defines this node as Chapter/Section,Definiert diesen Node als Kapitel/Sektion,module,Magento_Theme
Defines whether a link to My Account,"Legt fest, ob ein Link auf Dein Konto zeigen soll",module,Magento_Theme
Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget,"Definiert, ob ein Link zur ""Mein Konto &gt; Bestellung nach SKU""-Seite im Widget angezeigt wird",module,Magento_Theme
Delay in minutes between password reset requests. Use 0 to disable.,Verzögerung zwischen Passwort-Reset-Anfragen in Minuten. 0 für Deaktivierung.,module,Magento_Theme
Delete,Löschen,module,Magento_Theme
"Delete ""%1""","""%1"" löschen",module,Magento_Theme
"Delete ""${ $.$data.title }""","""${$.$data.title}"" löschen",module,Magento_Theme
"Delete ""${ $.$data.title }""","""${$.$data.title}"" löschen",module,Magento_Cms
Delete %1,%1 löschen,module,Magento_Theme
Delete %1 '%2',%1 %2 löschen,module,Magento_Theme
Delete ${ $.$data.title },${$.$data.title} löschen,module,Magento_Theme
Delete ${ $.$data.title },${$.$data.title} löschen,module,Magento_Cms
Delete Address,Adresse löschen,module,Magento_Theme
Delete Amount,Menge löschen,module,Magento_Theme
Delete Attribute,Attribut löschen,module,Magento_Theme
Delete Banner,Banner löschen,module,Magento_Theme
Delete Block,Block löschen,module,Magento_Theme
Delete Category,Kategorie löschen,module,Magento_Theme
Delete Condition,Bedingung löschen,module,Magento_Theme
Delete Credit Card,Kreditkarte löschen,module,Magento_Theme
Delete Current Hierarchy,Aktuelle Hierarchie löschen,module,Magento_Theme
Delete Custom Option,Benutzerdefinierte Optionen löschen,module,Magento_Theme
Delete Customer,Kunden löschen,module,Magento_Theme
Delete Customer Group,Kundengruppe löschen,module,Magento_Theme
Delete Entities,Entitäten löschen,module,Magento_Theme
Delete File,Datei löschen,module,Magento_Theme
Delete Folder,Ordner löschen,module,Magento_Theme
Delete Group Price,Gruppenpreis löschen,module,Magento_Theme
Delete Image,Bild löschen,module,Magento_Theme
Delete image,Bild löschen,module,Magento_Theme
Delete items,Artikel löschen,module,Magento_Theme
Delete Line,Zeile löschen,module,Magento_Theme
Delete Multiple Hierarchies,Mehrere Hierarchien löschen,module,Magento_Theme
Delete operation is forbidden for current area,Löschen ist in diesem Bereich nicht möglich,module,Magento_Theme
Delete Option,Option löschen,module,Magento_Theme
Delete Orphan Balances,Waisensaldos löschen,module,Magento_Theme
Delete Orphan Points,Waisenpunkte löschen,module,Magento_Theme
Delete Package,Paket löschen,module,Magento_Theme
Delete Page,Seite löschen,module,Magento_Theme
Delete Rate,Satz löschen,module,Magento_Theme
Delete Rating,Bewertung löschen,module,Magento_Theme
Delete Registry,Register löschen,module,Magento_Theme
Delete Review,Bewertung löschen,module,Magento_Theme
Delete Role,Rolle löschen,module,Magento_Theme
Delete Row,Zeile löschen,module,Magento_Theme
Delete Rule,Regel löschen,module,Magento_Theme
Delete Search,Suche löschen,module,Magento_Theme
Delete Selected Group,Die ausgewählte Gruppe löschen,module,Magento_Theme
Delete selected items?,Ausgewählte Artikel löschen?,module,Magento_Theme
Delete selected items?,Ausgewählte Elemente löschen?,module,Magento_Catalog
Delete Selected Problems,Ausgewählte Probleme löschen,module,Magento_Theme
Delete Store,Shop löschen,module,Magento_Theme
Delete Store View,Store View löschen,module,Magento_Theme
Delete Synonym Group,Synonymgruppe löschen,module,Magento_Search
Delete Tax,Steuer löschen,module,Magento_Theme
Delete Template,Vorlage löschen,module,Magento_Theme
Delete Tier,Stufe löschen,module,Magento_Theme
Delete User,Benutzer löschen,module,Magento_Theme
Delete video,Video löschen,module,Magento_Theme
Delete Web Site,Website löschen,module,Magento_Theme
Delete Wish List,Wunschzettel löschen,module,Magento_Theme
Deleted Stores,Gelöschte Shops,module,Magento_Theme
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","%1 zu löschen hat keinen Einfluss auf die Informationen in %1 (z.B. Kategorien, Produkte, etc.), aber %1 kann nicht wiederhergestellt werden. Es wird ein Datenbank-Backup empfohlen.",module,Magento_Theme
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","Durch das Löschen einer  %1 wird die mit der %1 verknüpfte Information nicht gelöscht (Kategorien, Produkte, usw.), aber der %1 ist dann nicht wiederherstellbar. Erstelle daher vorab unbeding ein Backup.",module,Magento_Backend
Deletion failure. Please try again.,Fehler beim Löschen. Bitte versuche es erneut.,module,Magento_Vault
Delivered on:,Geliefert am:,module,Magento_Theme
Delivered to:,Geliefert an:,module,Magento_Theme
Delivery Confirmation,Lieferbestätigung,module,Magento_Theme
Delivery Time,Lieferzeit,module,Magento_Theme
Denied,Verweigert,module,Magento_Theme
Denied the payment online,Zahlung online verweigert.,module,Magento_Theme
Deny,Verweigern,module,Magento_Theme
Deny Payment,Zahlung ablehnen.,module,Magento_Theme
Depends on design theme,Vom Design Theme abhängig,module,Magento_Theme
Depends on design theme.,Vom Design Theme abhängig.,module,Magento_Catalog
Deployment configuration file is not writable.,Deployment-Konfigurationsdatei ist nicht beschreibbar.,module,Magento_Theme
Depth,Tiefe,module,Magento_Theme
Description,Beschreibung,module,Magento_Theme
description,Beschreibung,module,Magento_Theme
Description Message,Beschreibungsmeldung,module,Magento_Theme
Deselect All,Auswahl aufheben,module,Magento_Theme
Deselect All on This Page,Alles auf dieser Seite abwählen,module,Magento_Ui
Design,Design,module,Magento_Theme
Design Change,Designänderung,module,Magento_Theme
Design Config Grid,Designkonfigurationstabelle ,module,Magento_Theme
Design config must have area and store.,Design-Konfiguration muss einen Bereich und Store haben.,module,Magento_Theme
Design Configuration,Design-Konfiguration,module,Magento_Theme
Design Package/Theme,Design-Paket/Theme,module,Magento_Theme
Design params must be set before calling this method,Design-Parameter muss vor dem Aufrufen dieser Methode festgelegt werden,module,Magento_Theme
Design Rule,Design-Regel,module,Magento_Theme
Design Section,Abschnitt Design,module,Magento_Config
Design Theme,Design Theme,module,Magento_Theme
Destination file is not writable,Die Zieldatei ist nicht beschreibbar.,module,Magento_Theme
Destination folder is not writable or does not exists.,Zielordner ist nicht verfügbar oder existiert nicht.,module,Magento_Customer
Destination Type,Adresstyp,module,Magento_Theme
Detail,Detail,module,Magento_Theme
Detailed Rating,Detaillierte Bewertung,module,Magento_Theme
Details,Details,module,Magento_Theme
Details for %1 #%2,Details für %1 #%2,module,Magento_Theme
Developer,Entwickler,module,Magento_Theme
Developer Client Restrictions,Entwickler-Client-Einschränkungen,module,Magento_Theme
Developer Section,Abschnitt Entwickler,module,Magento_Config
Development,Entwicklung,module,Magento_Theme
DHL,DHL,module,Magento_Theme
DHL service is not available at %s date,DHL-Service ist am %s nicht verfügbar,module,Magento_Theme
Dictionary (Translation on Storefront side),Wörterbuch (Übersetzung auf Frontend-Seite),module,Magento_Theme
Dictionary (Translation on Storefront side),Wörterbuch (Übersetzung auf Frontend-Seite),module,Magento_Translation
"Dies ist eine Demo-Installation der <a href=""https://www.splendid-internet.de/magento-agentur"" style=""color:#fff"" target=""blank"" rel=""nofollow""><strong>Splendid Internet GmbH & Co. KG</strong></a>  für Magento DE Hosting.Bestellungen in diesem Shop werden nicht ausgeführt. Kontakt: info@splendid-internet.de.","Dies ist eine Demo-Installation der <a href=""https://www.splendid-internet.de/magento-agentur"" style=""color:#fff"" target=""blank"" rel=""nofollow""><strong>Splendid Internet GmbH</strong></a>.Bestellungen in diesem Shop werden nicht ausgeführt. Kontakt: info@splendid-internet.de.",module,Magento_Backend
"Dies ist eine Demo-Installation der <a href=""https://www.splendid-internet.de/magento-agentur"" style=""color:#fff"" target=""blank"" rel=""nofollow""><strong>Splendid Internet GmbH & Co. KG</strong></a>  für Magento DE Hosting.Bestellungen in diesem Shop werden nicht ausgeführt. Kontakt: info@splendid-internet.de.","Dies ist eine Demo-Installation der <a href=""https://www.splendid-internet.de/magento-agentur"" style=""color:#fff"" target=""blank"" rel=""nofollow""><strong>Splendid Internet GmbH</strong></a>  für Magento DE Hosting.Bestellungen in diesem Shop werden nicht ausgeführt. Kontakt: info@splendid-internet.de.",module,Magento_Theme
Direct,Direkt,module,Magento_Theme
Direct Payment API,Direct Payment API,module,Magento_Theme
Direction,Richtung,module,Magento_Theme
"Directory ""%1"" cannot be created %2","Verzeichnis ""%1"" kann nicht erstellt werden %2",module,Magento_Theme
Directory %1 is not under storage root path.,Verzeichnis %1 liegt nicht im Stammverzeichnis.,module,Magento_Theme
Directory %s should have writable & readable permissions,Verzeichnis %s sollte Schreib- und Leserechte haben,module,Magento_Theme
"Directory separator ""\ is prohibited in fixture declaration.""","Verzeichnisseparator ""\"" ist in Fixture-Deklaration unzulässig.",module,Magento_Theme
Disable,Deaktivieren,module,Magento_Theme
Disable Automatic Group Change Based on VAT ID,Automatische Gruppenänderung basierend auf Ust-IdNr. Deaktivieren,module,Magento_Theme
Disable Email Communications,E-Mail-Kommunikation deaktivieren,module,Magento_Theme
Disable Guest Checkout if Cart Contains Downloadable Items,"Gäste-Checkout deaktivieren, wenn der Einkaufswagen herunterladbare Artikel enthält.",module,Magento_Theme
Disable Modules Output,Deaktivieren des Modul-Outputs,module,Magento_Theme
Disable Product,Produkt deaktivieren,module,Magento_ConfigurableProduct
Disabled,Deaktiviert,module,Magento_Theme
Disabled by Default,Standardmäßig deaktiviert.,module,Magento_Theme
Disabled Completely,Vollständig deaktiviert.,module,Magento_Theme
Disallow Catalog Search By,Verweigere Katalogsuche nach,module,Magento_Theme
Disallowed file type.,Nicht erlaubter Dateityp.,module,Magento_ProductVideo
Disassociated Products,Nicht-verbundene Produkte,module,Magento_ConfigurableProduct
Disc,Verworfen,module,Magento_Theme
Discard Invitation,Einladung verwerfen,module,Magento_Theme
Discard Rate,Rate verwerfen,module,Magento_Theme
Discard Selected,Auswahlen verwerfen,module,Magento_Theme
Discard subsequent rules,Nachfolgende Regeln verwerfen,module,Magento_Theme
Discarded,Verworfen,module,Magento_Theme
Discount,Rabatt,module,Magento_Theme
Discount (%1),Rabatt (%1),module,Magento_Theme
Discount (%1),Rabatt (%1),module,Magento_SalesRule
Discount (%1),Rabatt (%1),module,Magento_Sales
Discount Amount,Rabattbetrag,module,Magento_Theme
Discount amount is applied to subtotal and shipping amount separately,Rabattbetrag wird auf die Zwischensumme und Versandkosten getrennt angewandt,module,Magento_SalesRule
Discount amount is applied to subtotal only,Rabattbetrag wird nur auf die Zwischensumme angewandt,module,Magento_Theme
Discount Qty Step (Buy X),Mengenrabatt (X bezahlen),module,Magento_Theme
Discount Qty Step (Buy X),Mengenrabatt (Kaufe X),module,Magento_SalesRule
Discount value should be 0 or greater.,Rabattwert sollte größer als 0 sein.,module,Magento_Theme
Display,Anzeigen,module,Magento_Theme
Display a Link to Loading a Spreadsheet,Zeige einen Link zum Laden eines Spreadsheet an,module,Magento_Theme
Display Actual Price,Derzeitigen Preis anzeigen,module,Magento_Theme
Display all instead of rotating,"Alle anzeigen, anstatt zu rotieren",module,Magento_Theme
Display Billing Address On,Display Billing Address On,module,Magento_Checkout
Display Block below Price,Zeige den Block unter dem Preis an,module,FireGento_MageSetup
Display Cart Summary,Einkaufswagen-Zusammenfassung anzeigen,module,Magento_Theme
Display Countdown Ticker On,Countdown-Ticker anzeigen,module,Magento_Theme
Display default currency,Standardanzeigewährung,module,Magento_Theme
Display Delivery Time on Product Listing,Lieferzeit im Produkt-Listing anzeigen,module,Magento_Theme
Display Demo Store Notice,Demoshop-Nachricht anzeigen,module,Magento_Theme
Display Express Checkout in the Payment Information step,Express Checkout im Zahlungsinformations-Schritt anzeigen,module,Magento_Theme
Display Full Tax Summary,Steuern vollständig anzeigen,module,Magento_Theme
Display Gift Wrapping Prices,Geschenkverpackungspreise anzeigen,module,Magento_Theme
Display in Suggested Terms,In empfohlenen Begriffen anzeigen,module,Magento_Theme
Display item quantities,Artikelmengen anzeigen,module,Magento_Theme
Display Mode,Anzeigemodus,module,Magento_Theme
Display number of items in cart,Anzahl der Artikel im Warenkorb anzeigen,module,Magento_Theme
Display number of items in wish list,Anzahl der Elemente des Wunschzettels anzeigen,module,Magento_Theme
Display on,Anzeigen auf,module,Magento_Theme
Display on Product Details Page,Auf Produktdetails-Seite anzeigen,module,Magento_Theme
Display on Shopping Cart,Im Einkaufswagen anzeigen,module,Magento_Theme
Display Order ID in Header,Bestellnummer im Dokumenten-Kopf anzeigen,module,Magento_Theme
Display Out of Stock Products,Nicht vorrätige Produkte anzeigen,module,Magento_Theme
Display Page Control,Seitenkontrolle anzeigen,module,Magento_Theme
Display Price Interval as One Price,Zeige Preisintervall als einen Preis an,module,Magento_Theme
Display Prices,Preise anzeigen,module,Magento_Theme
Display Prices In Emails,Preise in E-Mails anzeigen,module,Magento_Theme
Display Prices In Product Lists,Preise in den Produktlisten anzeigen,module,Magento_Theme
Display Prices In Sales Modules,Preise im Umsatzmodul anzeigen,module,Magento_Theme
Display Prices On Product View Page,Preise auf der Produktansicht anzeigen,module,Magento_Theme
Display Printed Card Prices,Preise für gedruckte Karten anzeigen,module,Magento_Theme
Display Product Count,Produktanzahl anzeigen,module,Magento_Theme
Display Product Options In,Produktoptionen anzeigen in,module,Magento_Theme
Display Product Prices,Produktpreise anzeigen,module,Magento_Theme
Display Product Prices In Catalog,Anzeige von Artikelpreisen im Shop-Frontend,module,Magento_Theme
Display Products Availability in Stock on Storefront,Anzeigen der Verfügbarkeit 'Auf Lager' im Frontend.,module,Magento_CatalogInventory
Display products availability in stock on Storefront.,Anzeigen der Verfügbarkeit 'Auf Lager' im Frontend.,module,Magento_Theme
Display Settings,Anzeigeeinstellungen,module,Magento_Theme
Display Shipping Amount,Anzeige von Versandkosten,module,Magento_Theme
Display Shipping Prices,Versandkosten anzeigen,module,Magento_Theme
Display Shopping Cart Sidebar,Einkaufswagen-Sidebar anzeigen,module,Magento_Theme
Display Subtotal,Zwischensumme anzeigen,module,Magento_Theme
Display tax info and shipping cost link below the price on all pages,Zeige den Steuerinformation und Versandkosten-Link unter den Preisen auf allen Seiten an,module,FireGento_MageSetup
Display Type,Anzeigetyp,module,Magento_Theme
Display Wish List Summary,Zusammenfassung des Wunschzettels anzeigen,module,Magento_Theme
Display Wish Lists Summary,Wunschzettelübersicht anzeigen,module,Magento_Theme
Display Zero Tax Subtotal,"Steuerzwischensumme auch anzeigen, wenn 0,00",module,Magento_Theme
Displayed Error Message,Angezeigte Fehlermeldung,module,Magento_Theme
Displaying Mode,Anzeigemodus,module,Magento_Theme
Displays on catalog pages and homepage.,Wird auf Katalogseiten und Homepage angezeigt,module,Magento_Theme
Displays Specified or Promotion Banners,Zeigt angegebene oder Promotionsbanner an,module,Magento_Theme
Dispute,Streit,module,Magento_Theme
Divide Order Weight,Bestellgewicht teilen,module,Magento_Theme
Divide to equal weight (one request),Zu gleichem Gewicht aufteilen (eine Anfrrage),module,Magento_Theme
Divide to equal weight (one request),Zu gleichem Gewicht aufteilen (eine Anfrrage),module,Magento_Shipping
